,label,tweet,clean_teks
833,2,"Begitu diumumkan lulus 100%, mereka semua sujud syukur, dan langsung mengambil bunga...saat dia menghampiri, langsung memeluk & menciumku, air mata tak kuasa kubendung....""mom, this is my birthday present for u.."" [URL]",umum lulus sujud syukur langsung ambil bungasaat hampir langsung peluk cium air mata kuasa kubendungmom this is my ulang hadir url
834,0,"Gurl, cma gara2 dia publishing chat sexual harassment dia yg menurut lu Alay, caper baper, lu sampe bawa2 masa lalu dia, Are u fvcking kidding me? pantes aja Indonesia ini banyak org yg ngalami pelecehan seksual lebih pilih diam aja, ya gmna netizen macam lu masih banyak.",gurl gara publishing chat sexual harassment alay caper baper bawa are fvcking kidding me indonesia orang ngalami leceh seksual pilih diam ya netizen
835,4,"[USERNAME] Ayah dari dulu sampai skrg bekerja pindah-pindah kota, saya merantau. Beberapa bulan lalu saya pulang ke Makassar, Ayah juga kebetulan pulang. tp tidak sempat ketemu, lalu di mnlpon mengajak makan bersama, saya tolak dgn alasan pergi bersama tm",ayah pindahpindah kota rantau pulang makassar ayah pulang ketemu mnlpon ajak makan tolak alas pergi tm
836,0,"tolong nih gimana ya, kemarin beli di flash sale udah bayar terus dikabarin stocknya abis, emang kalo jualan ngga ngecek stock dulu apa? [USERNAME] [URL]",tolong nih ya kemarin beli flash sale bayar dikabarin stocknya habis jual ecek sedia url
837,4,Mati lampu dirumah uda ky kuat2an ga keluar kamar buat nyalain saklar wq. Sumuk. Tapi aseli demi liga la familia-yg-ga-betah-panas-kudu-turun-nyalain-saklar-gelap2an.,mati lampu rumah kuat kamar nyala saklar wq sumuk aseli liga la familiayggabetahpanaskuduturunnyalainsaklargelapan
838,1,"yaudah kalo emang belum berani potong rambut pendek ya nanti"" aja kalo emang udah yakin dan bisa nyaman  Selamat beristirahat, jangan lupa berdoa Tidur yg nyenyak & mimpi yg indah Good night cit ",ya berani potong rambut pendek ya nyaman selamat istirahat lupa doa tidur nyenyak mimpi indah good malam cit
839,4,"lulusan sastra inggris macam apa yg ngomong bahasa inggrisnya ""curiga"" dengan kata ""curious"" !! yg bener kan ""suspicious"" :((( uda untung gw ga ngomong ""delicious"" yaallah S,S gw ",lulus sastra inggris bicara bahasa inggris curiga curious suspicious untung bicara delicious yaallah ss
840,4,Habis baca cerita yg menceritakan kehidupan berumah tangga dimana ada satu wanita yg selalu disakiti karena ketidakberdayaan seorang laki2. Si laki Dilema antara harus menuruti kemauan ibu atau kemauan hati nurani sendiri untuk memperjuangkan istrinya.,habis baca cerita cerita hidup rumah tangga mana wanita sakit ketidakberdayaan laki si laki dilema turut mau mau hati nurani juang istri
841,2,"udah ah, tetep ariel tatum idolaquh. betapa banyak kata2 tidak pantas dari para netijen lelaki tapi doi stay calmdown. namanya public figure mah kudu setrong ya mbak ariel ",ah ariel tatum idolaquh betapa netijen lelaki doi stay calmdown nama publik figure mah kudu setrong ya mbak ariel
842,4,bangun tidur langsung disuruh pergi tapi disuruh mandi dulu dan harus nyampe sebelum ashar ya bayangin aja bangun aja jam 3 -_- [URL],bangun tidur langsung suruh pergi suruh mandi ashar ya bayangin bangun jam url
843,0,"kalian para wanita dgn mudah berkata: ""kami tdk butuh ketampanan, kami hanya butuh kenyamanan.."" kami para pria berpikir keras setengah hidup: ""yakin cuk? apa kalau kami gak tampan kalian bisa nyaman? hah? hah? hah? wtf! bullshit!"" hee ~ #relationshit",wanita mudah butuh tampan butuh nyaman pria pikir keras hidup jancuk tampan nyaman hah hah hah bangsat bullshit hee relationshit
844,4,"Ada banyak jenisnya, Ada yang rindu tp udah beda dunia. Ada yang rindu tp udah ga di arepin lg. Ada yang rindu tp gengsi berucap. Ada yang rindu tp jauh. Ada yang rindu tp untuk apaaa, untuk apa cinta tanpa pembuktian, untuk apa kita pertahankan bila sudah tak lagi cintaa",jenis rindu beda dunia rindu arepin rindu gengsi ucap rindu rindu apaaa cinta bukti tahan cintaa
845,4,"Ini kaya gw kapan hari itu, seharian mantengin asian food channel, ngliatin makan sodap2. Ehhh sendirinya makan indomie sama ngemil krupuk gegara malas keluar kos",kaya hari mantengin asi food channel makan sodap ehhh makan indomie ngemil kerupuk gegara malas kos
846,4,"Akhirnya, si laki2 menawarkan poligami. Awalnya baik-baik aja karena adil, tapi lama2 hati istri pertama selalu diperlakukan tidak adil, terutama oleh ibu dari suaminya. Istri pertama minta pisah tapi suami gamau memisahkan. Si istri pertama selalu ditindas.",si laki tawar poligami baikbaik adil hati istri laku adil suami istri pisah suami pisah si istri tindas
847,4,"Eh gimanasi rasanya dapet THR Enak ga? Semriwing2 gitu nga sik? Ceritain dikit dong gimana rasanya, selama idup 20 taon belum pernah dapet THR :(((",eh gimanasi thr enak semriwing nga sik ceritain hidup taon thr
848,4,"Besoknya mamak telpon. ""Kemaren bapakmu bandel kali, udah hujan lebat, maksa diri buat ke kota. Katanya ada rapat penting yg gak boleh tinggal, udah demam kayak gini baru tau rasa dia."" Aaah ya Allah",besok mamak telepon kemarin bapak bandel kali hujan lebat maksa kota rapat tinggal demam aaah ya allah
849,1,[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Ngeriiiih bang takut d selepet dri belakang.. Doi kan type2 ya lekong pilipin..,ngeriiiih bang takut d lepet doi type ya lekong pilipin
850,0,Aku gasuka sih tapi gondok dan dongkol dan mangkel aja . Dan kagetnya lagi dia mau meniqaaa . Semoga insyafmu ga abal abal ya mas ha ha ha semoga udah alim beneran  cuma dia inget ga ya ttg habluminallah & habluminannas . Ga ada niat minta maaf wanita2 yg disakitinya gt ?,suka sih gondok dongkol mangkel kaget meniqaaa moga insyafmu abal abal ya mas ha ha ha moga alim ya habluminallah habluminannas niat maaf wanita sakit
851,4,"Setelah mual2 krn telat bukaaa puasaa, Akhirnya nyampe rumah jg, setelah ampir 2 jam keliling2 sama abang grab keliling kampung krn dia ga mau lewat tol",mual telat bukaaa puasaa rumah ampir jam keliling abang grab keliling kampung tol
852,4,"Kadang secapek itu juga buat nahan hati buat gak blaming diri sendiri dan ngatain diri ini super bodoh dan mental tempe,tahu,risol berasa gorengan yg ampas-ampas gitu. Tapi gak boleh karena gimanapun juga diri ini udah bekerja keras berusaha",kadang capek tahan hati blaming super bodoh mental tempetahurisol asa goreng ampasampas gimanapun keras usaha
853,0,"Dari cerita yg aku baca itu, jujur aku sebel banget bacanya. Kenapa sih udah mau dipoligami tapi masih disiksa batinnya, kalau emang udah gabisa adil dilepasin aja. Dan buat mbak istri pertama mending pisah aja mbak, hidup free as a bird. Kadang gengsi mengalahkan hati.",cerita baca jujur kesal baca sih poligami siksa batin adil dilepasin mbak istri mending pisah mbak hidup free as a bird kadang gengsi kalah hati
854,4,"Di langitmu. Mungkin aku hanya bersinar sebagai bintang, memang terang, tapi aku hanya satu diantara ribuan pilihan. Aku cukup paham jika bagimu. Hilangku bukan masalah besar untukmu..",langit sinar bintang terang ribu pilih paham bagi hilang untuk
855,4,"klo org nanya deket gasih km sama abgmu ?. boro-boro deket, kelai mulu iya. sangking gak deketnya (akur) wkt awal kuliah disuruh serumah brg pernah berantem yg main fisik",orang sih abgmu boroboro kelai iya sangking deketnya akur kuliah suruh rumah barang tengkar main fisik
856,4,"ingin rasanya saya mengulang seperti jaman kuliah, ada teman [USERNAME] yg mengajak di hari terakhir, tapi kalau kini sudah berbeda jarak dan setiap izinnya",ulang jaman kuliah teman ajak beda jarak izin
857,0,"[USERNAME] Udah mau lewat pejaten villagenya aja, eh mobil-mobil masuk mall nya itu ternyata ribet dan ngantri mengular sampe macetnya numpuk Sialan.",pejaten villagenya eh mobilmobil masuk mall nya ribet antri ular macet numpuk sial
858,2,"Menikmati setiap denyut jantungku merasakan setiap hirup nafas ini,perlahan sadar setiap mata ini membuka dan kembali menutup. Rasakan, nikmati, renungkan,mulai Menutup mata, menghelai nafas panjang dan tersenyum, merasa tubuh ini seakan melayang lepas bersama seluruh nikmat-NYA",nikmat denyut jantung rasa hirup nafas iniperlahan sadar mata buka tutup rasa nikmat renungkanmulai tutup mata helai nafas senyum tubuh akan layang lepas nikmat
859,4,Sumpahya ngeliat blekping jd pengen punya rambut panjang lagi hikz :( tapi sampe kapanpun rambut panjang w ga bakalan kayak mereka heeeft [URL],sumpahya blekping rambut hikz rambut heeeft url
860,4,"Gue punya Temen yg dibela-belain pinjem duwit ke kantor buat ""nyawer"" THR itu, PINJEM, UTANG Demi gengsi diantara keponakan, paman, tante, dan saudara2nya",teman dibelabelain pinjam duit kantor nyawer thr pinjam utang gengsi keponakan paman tante saudara
861,0,"Otak kalo sudah bego mau apapun posisinya,apapun gelarnya tetap saja bego. Hrsnya otak diisi ilmu pengetahuan bukan diisi maaf..tai. [URL]",otak bodoh apa posisinyaapapun gelar bodoh otak isi ilmu tahu isi maaftai url
862,2,"Sekarang begitu liat temen-temen pada lulus malah nangis terharu. Seneng aja liat orang-orang bisa lewatin fase tersulit hidup lengkap pake rintangan dengan cara yang uniQ bgt. Maaf yah buat temen2 yg dulu pas sidang ditangisin trus bilangnya gue sedih Karena ditinggal klean :"""")",lihat tementemen lulus nang haru senang lihat orangorang lewatin fase sulit hidup lengkap pakai rintang uniq maaf yah teman pas sidang ditangisin bilang sedih tinggal klean
863,0,"[USERNAME] LU KIRA SEMUA ORANG PAS NGENTOT SADAR DIKELUARIN DIDALEM, PAS LAGI ENAK-ENAKNYA SEMPET GTU MIKIR KELUAR DIDALEM APA ENGGAK YA? ANJIR INI GUA JADI DARAH TINGGI MASA :(",orang pas ngentot sadar dikeluarin dalem pas enakenaknya sempet berfikir dalem ya anjir darah
864,0,Masih ada ya hari gini yg takut tempat pelayanan nya di ambil sama orang lain. Heiii pelayanan itu punya Tuhan sapa saja yg Tuhan percaya diberikan. Aneh pake main fitnah dan jatuhkan orang ya.,ya takut layan nya ambil orang heiii layan tuhan tuhan percaya aneh pakai main fitnah jatuh orang ya
865,0,"[USERNAME] Betul betul mbah sya juga heran kok masih ada prof,kyai,dan buya yang mau dibawah rok siembok yang setahu saya selama sekolah tidak terdapat satupun tulisan ataupun artikel yang memuat jasa siembok terhadap negara",mbah heran profkyaidan buya bawah rok siembok tahu sekolah satu tulis artikel muat jasa siembok negara
866,4,"Sebenernya badan ini kurang sehat dibawa makam susah, keringet dingin dari pagi tapi dibawa sehat untuk d'bawel apalagi ada acha. karna janji udh lama. Udh ke toilet 5x ditahan kalo gk ditahan bakal lebih, hmmm.",badan sehat bawa makam susah keringat dingin pagi bawa sehat dbawel acha janji toilet x tahan tahan hmmm
867,4,"Sampe rumah masuk2 dijudesin bokap bilang gini kamu lama2 kayak artis ya! Terus gw bingung.. lah ngapa Perasaan tadi brgkt cuman bedakan plus gincu arab an, karna emg ganiat mau kemana2.. (fyi gincu arab itu ga menor samsek kek natural gt) terus gw ngaca ajg kok gw menor bgt",rumah masuk dijudesin ayah bilang artis ya bingung ngapa asa berangkat beda plus gincu arab an ganiat mana fyi gincu arab menor samsek natural kaca ajg menor
868,4,"Terus gw inget dong tadi mampir watsons namanya cewe ya gatel liat2 mekap trs nyoba2 tester tapi yg dicoba bedak, lipstik, blush on... ya jadilah gw menor kayak badut -_- Tapi pas tadi di watsonsnya kayak biasa aja pas udh kena cahaya rumah malah jadi menor bgt kek mau mangkal",mampir watsons nama cewek ya gatal lihat mekap coba tester coba bedak lipstik blush on ya menor badut pas watsonsnya pas kena cahaya rumah menor mangkal
869,2,"Dulu nisanya masih cimit-cimit gak ngerti arti effort... Tapi sekarang, klean semuah membuatkuh bangga!!! Apalagi yang baru-baru pada lulus skrng pen bgt disembur satu-satu pake jampe-jampe buat selalu terjaga semangat berjuang ditengah badai2 kehidupan nantinya!",nisanya cimitcimit ngerti arti effort klean semuah membuatkuh bangga barubaru lulus pen sembur satusatu pakai jampejampe jaga semangat juang tengah badai hidup
870,4,"Dia sendiri pekerjaan OB di sekolah yg dipunyai Yayasan kecil2an, Maaan, dia ini kalo dilihat golongan yg wajib dapet zakat aja masih tipis2 masuk apa ga gitu",kerja ob sekolah yayasan kecil maaan golong wajib zakat tipis masuk
871,4,"Sebenernya badan ini kurang sehat dibawa makan susah, keringet dingin dari pagi tapi dibawa sehat untuk d'bawel apalagi ada acha. karna janji udh lama. Udh ke toilet 5x ditahan kalo gk ditahan bakal lebih, hmmm.",badan sehat bawa makan susah keringat dingin pagi bawa sehat dbawel acha janji toilet x tahan tahan hmmm
872,0,Cuma ada aja manusia yang nggak ngerti posisi si panitia tersebut. Dengan seenaknya minta ganti tempat hanya gegara maksimal nongkrong adalah 3 jam. 3 jam masih kurang? Ebuset wkakaka,manusia ngerti posisi si panitia ganti gegara maksimal nongkrong jam jam ebuset wkakaka
873,4,"Pas aktip di ig merasa twitter ini tempat melarikan diri. Pas lbh sering mencuit, merasa ig itu mall... aku dangkal, butuh hingar, mau di pasar",pas aktip ig twitter lari pas cuit ig mall dangkal butuh hingar pasar
874,0,Dasar netizen YMC kek begitu disalahin  Swing begini disalahin jugaaa Jadi yang bener siapa? Yang bener itu akuuu istri sah nya Woojin,dasar netizen ymc disalahin swing disalahin jugaaa akuuu istri sah nya woojin
875,4,"Akhir-akhir ini banyak orang pergi tanpa mengucap salam. Pergi, ditinggalkan, dan meninggalkan itu hal wajar, karena hidup ini bukan seperti simpul yang sekali terikat maka akan terikat selamanya. Keabadian tidak ada di dunia yang sekarang, mungkin di dunia selanjutnya.",akhirakhir orang pergi ucap salam pergi tinggal tinggal wajar hidup simpul ikat ikat abadi dunia dunia
876,2,[USERNAME] suka skinship cuma ama pacar. peluk cium nangkring di paha duduk di pangkuan ya gitu deh wkwkw klo ama temen cwek agak canggung nyahah,suka skinship pacar peluk cium nangkring paha duduk pangku ya deh wkwkw teman cewek canggung nyahah
877,2,"Berita baik hari ini, Alhamdulillah Kim #KAI buka Instagram lagi. Karena dulu belum sempet jadi soel pas dia punya akun Amteun welcome back Mr. Ato #KaiOnInstagram [USERNAME] Also goodnite wangjanim [USERNAME]",berita alhamdulillah kim kai buka instagram sempet soel pas akun amteun welcome back mr ato kaioninstagram goodnite wangjanim
878,4,"soalnya dulu lupa taun brp aku pernah coba main ask fm, ngga ada sebulan aku nyerah dan memutuskan untuk ... ngga, makasih aku ngga bakal balik ke sosmed ini lagi thanks.",lupa coba main ask fm bulan nyerah putus terimakasih sosmed terimakasih
879,1,"Oh gini rasanya dipepet dan dikejar orang tengah malem gini. Lumayan bikin senam jantung. Kejar-kejaran ngebut bgt, mendadak aku pelan pas di bangjo dia nungguin dong sambil ngeliatin ke belakang mulu. Akunya nunggu lampu ijo, dia lurus aku mendadak sein kanan, amaaaaan :)))",oh pepet kejar orang malam lumayan bikin senam jantung kejarkejaran kebut dadak pelan pas bangjo tunggu aku nunggu lampu hijau lurus dadak sein kanan amaaaaan
880,4,"Saat eike bilang ""Mah kok pusingku gak ilang-ilang ya?"" Jawaban mama singkat padat mengiris-iris hati: ""Ya itu karena kamu kegendutan, makanya pusing"". Semua penyakit yg ada dlm diri ini selalu mama hubungin karena efek ""kelemon/montok kepunjulen"" Termasuk kecetit, gatel""",eike bilang mah pusing ilangilang ya mama singkat padat mengirisiris hati ya gendut pusing sakit mama hubungin efek kelemonmontok kepunjulen kecetit gatal
881,4,terkadang perduli dan memberi motivasi yang berlebihan itu bikin sakit hati. sekira nya ga nerimain mah oke. terserah. kalau udah kecewa bakalan bodo amat. serius. atur sendiri,terkadang peduli motivasi bikin sakit hati sekira nya nerimain mah oke serah kecewa bodoh serius atur
882,0,[USERNAME] [USERNAME] - bikin negara merugi terus - bikin pendukung pontang-panting - bikin pembantu kehabisan akal - bikin investor mikir berkali2 - bikin tukang make up jadi blunder Orang selemah itu masih dipertahanin? Why oh why??,bikin negara rugi bikin dukung pontangpanting bikin bantu habis akal bikin investor berfikir kali bikin tukang pakai up blunder orang lemah dipertahanin oh
883,4,Kangen mama :( buat temen2 yg masih ditemeni mamanya ataupun kedua ortu. Kalian sangat beruntung.. sayangi mrk selagi msh ada kesempatan [URL],kangen mama teman tani mama orangtua untung sayang selagi sempat url
884,4,ngerasa gagal jadi seorang kakak ga ngerti gimana rasanya jadi orangtua masih bisa senyum masih bisa bercanda dan ketawa padahal hati nya perih,gagal kakak ngerti orangtua senyum canda tertawa hati nya perih
885,4,"Keram betis akibat mandi jam 10 Umur lu udah tua mel, dikira masih gagah aja gitu? Abisnya kemana-mana masih sama emak sih berasa masih sekolah aja gitu :""(",keram betis akibat mandi jam umur tua mel gagah abis kemanamana emak sih asa sekolah
886,0,[USERNAME] saya rasa pantas anda dicemooh oleh orang banyak karena kalau anda mau dihargai maka hargai pembalap lain terutama yang sudah jauh lebih senior dari anda,cemooh orang harga harga balap senior
